Date,Algo 1,Algo 2
2017-03-06,-0.00154791,-0.005750258
2017-03-07,-0.001838216,-0.007664248
2017-03-08,-0.003141419,-0.004234216
2017-03-09,-0.000413665,-0.00285792
2017-03-10,0.000847543,0.004489717
2017-03-13,-0.001494932,0.007618513
2017-03-14,0.000657984,-0.007176932
2017-03-15,0.005472254,0.012230867
2017-03-16,0.000655401,0.001906842
2017-03-17,0.000143239,-0.000978547
2017-03-20,-0.003304073,-0.002945184
2017-03-21,-0.002701013,-0.020475273
2017-03-22,-0.003188498,-0.001357622
2017-03-23,0.001803534,0.005120389
2017-03-24,0.000795593,0.00196622
2017-03-27,-0.000367733,0.001723671
2017-03-28,0.008995379,0.007677653
2017-03-29,0.006547052,0.004839935
2017-03-30,0.004194423,0.000974278
2017-03-31,-0.000260824,0.003036319
2017-04-03,-0.001058997,-0.005963076
2017-04-04,-0.003060279,-0.000629071
2017-04-05,-0.004725849,-0.006342018
2017-04-06,-0.001218204,0.009009946
2017-04-07,-0.004127662,-0.001518378
2017-04-10,-0.006056713,0.003238167
2017-04-11,-0.006879419,0.00176644
2017-04-12,0.001635444,-0.007077909
2017-04-13,0.006233843,-0.007668688
2017-04-17,0.008783668,0.006104652
2017-04-18,-0.003365037,-0.003573989
2017-04-19,-0.000313626,1.01E-05
2017-04-20,0.003578745,0.00553272
2017-04-21,-0.000139904,-0.00320516
2017-04-24,-0.008929926,0.009305611
2017-04-25,0.008136389,0.006738925
2017-04-26,-0.005079694,0.00445941
2017-04-27,-0.00533308,-0.001182758
2017-04-28,0.00404891,-0.006032662
2017-05-01,-0.010497794,0.002969219
2017-05-02,-0.002306762,-0.002532332
2017-05-03,0.000441857,-0.006451733
2017-05-04,-0.011145972,-0.001576789
2017-05-05,0.00708423,0.00539407
2017-05-08,0.000914908,-0.002252813
2017-05-09,-0.007196289,0.001870409
2017-05-10,0.006757845,0.002603073
2017-05-11,-0.001933979,-0.003687117
2017-05-12,-0.007236466,-0.005026628
2017-05-15,-0.000293173,0.006161432
2017-05-16,-0.00518091,-0.001742857
2017-05-17,0.002541898,-0.019643232
2017-05-18,-0.003023512,-0.000619794
2017-05-19,-0.001222982,0.00952687
2017-05-22,-0.003682115,0.005009285
2017-05-23,-0.001627602,0.001837653
2017-05-24,-0.001907213,0.000568646
2017-05-25,0.001495591,-0.000717689
2017-05-26,0.000339938,0.001879757
2017-05-30,-0.012334842,-0.005712957
2017-05-31,-0.001981032,-0.00171903
2017-06-01,0.010236255,0.010217014
2017-06-02,-0.001768866,0.006703476
2017-06-05,0.00189716,-0.002351524
2017-06-06,0.007216182,-0.001931677
2017-06-07,-0.010378204,-0.000172879
2017-06-08,0.005482148,0.00794734
2017-06-09,0.012475375,-0.000134158
2017-06-12,0.006079746,-0.000270174
2017-06-13,0.004378781,0.003860053
2017-06-14,-0.004305887,-0.002768583
2017-06-15,-0.00568522,-0.002738674
2017-06-16,0.00897709,-0.002306398
2017-06-19,0.001361152,0.006280605
2017-06-20,0.001791285,-0.006520467
2017-06-21,-0.004547023,-0.003912209
2017-06-22,0.003419124,0.003490945
2017-06-23,0.007439866,0.004393343
2017-06-26,0.004496834,0.001104221
2017-06-27,0.016555301,-0.00564387
2017-06-28,-0.00161869,0.01124726
2017-06-29,0.006589198,-0.004264014
2017-06-30,0.000106549,0.001176057
2017-07-03,-0.007348753,0.007058987
2017-07-05,-0.006434358,-0.003638644
2017-07-06,0.001908543,-0.008632578
2017-07-07,0.000926931,0.008702039
2017-07-10,-0.002043485,-0.001210631
2017-07-11,0.001447238,-0.000230697
2017-07-12,1.25E-05,0.009601817
2017-07-13,0.002724955,0.004020825
2017-07-14,-0.004232459,0.004310723
2017-07-17,-0.001967674,0.002968295
2017-07-18,-0.000339957,-0.002364655
2017-07-19,-0.00744426,0.008081947
2017-07-20,-0.003139238,-0.00117757
2017-07-21,0.004566371,-0.002480407
2017-07-24,-0.000873621,0.000702966
2017-07-25,-0.000595729,0.002612303
2017-07-26,-0.005525076,-0.000280243
2017-07-27,-0.002593858,-0.005840302
2017-07-28,0.001848326,-0.000924013
2017-07-31,-0.002221075,-0.002615886
2017-08-01,-0.000233492,-0.000820543
2017-08-02,-0.002309758,-0.006010522
2017-08-03,8.97E-05,-0.004729769
2017-08-04,0.004756589,0.000979449
2017-08-07,-0.005612851,-0.000989182
2017-08-08,-0.004973239,-0.000285876
2017-08-09,-0.005638156,-0.006120742
2017-08-10,-0.006242423,-0.020947273
2017-08-11,0.004580843,0.003750009
2017-08-14,-0.000428148,0.009516359
2017-08-15,-0.005241389,-0.008361265
2017-08-16,-0.002467943,0.003205773
2017-08-17,-0.000606939,-0.012045753
2017-08-18,-0.002572642,0.001427553
2017-08-21,-0.004280174,0.00050519
2017-08-22,0.002447491,0.008463192
2017-08-23,0.001416203,-0.001638017
2017-08-24,0.000847328,0.001743954
2017-08-25,0.004709306,0.001725365
2017-08-28,-0.009612054,0.003230381
2017-08-29,6.55E-05,0.001405211
2017-08-30,0.002199046,0.005816479
2017-08-31,-0.000527762,0.006578917
2017-09-01,0.002745704,0.005405594
2017-09-05,-0.005176765,-0.007194712
2017-09-06,0.001029053,0.003641178
2017-09-07,-0.007167275,0.003523513
2017-09-08,0.008966735,-0.002310554
2017-09-11,0.011892374,0.008225806
2017-09-12,0.005815568,0.004597474
2017-09-13,0.000638579,0.002470852
2017-09-14,-0.006815384,0.001774449
2017-09-15,0.005529807,0.002276785
2017-09-18,-0.002923791,0.007545358
2017-09-19,0.004934252,-0.002112462
2017-09-20,0.000813529,0.00227714
2017-09-21,-0.003299697,0.001339979
2017-09-22,0.001890949,0.00358631
2017-09-25,-0.004931658,0.001796757
2017-09-26,-0.002797145,0.002304991
2017-09-27,-0.00129067,0.012420485
2017-09-28,0.001513826,0.0012894
2017-09-29,-0.001557396,0.003380133
2017-10-02,-0.002928818,0.007951852
2017-10-03,0.010705117,0.001637458
2017-10-04,0.0013825,-0.002689769
2017-10-05,3.60E-05,0.006071302
2017-10-06,0.003796017,-0.003162018
2017-10-09,0.002665501,-0.002772094
2017-10-10,0.002520235,0.005568118
2017-10-11,-0.00057211,0.001052147
2017-10-12,-0.004654351,-0.001662305
2017-10-13,0.003504288,-0.002111061
2017-10-16,0.002459203,-0.001653497
2017-10-17,-0.003698453,-0.003668894
2017-10-18,-0.001652359,-0.000137665
2017-10-19,0.000584861,-0.001052784
2017-10-20,-0.002530826,0.003605558
2017-10-23,-0.004600607,-0.00588355
2017-10-24,-0.004327791,-0.00089252
2017-10-25,-0.002714213,-0.007812703
2017-10-26,-0.001043721,-0.002034421
2017-10-27,0.007026822,0.004412474
2017-10-30,0.012926574,-0.00804954
2017-10-31,0.001939826,0.005383462
2017-11-01,0.01268113,-0.003704087
2017-11-02,-0.007453804,0.001919193
2017-11-03,0.009520267,0.000463641
2017-11-06,-0.004989651,0.007261999
2017-11-07,-0.002503114,-0.009875398
2017-11-08,0.003332743,-0.000373515
2017-11-09,0.002687754,-0.00013026
2017-11-10,0.003361763,0.00309082
2017-11-13,-9.24E-05,-0.001465156
2017-11-14,0.006899943,-0.0025783
2017-11-15,0.006475285,-0.004402063
2017-11-16,0.009017026,0.012504156
2017-11-17,0.001917311,0.003594716
2017-11-20,-0.004988516,0.007350185
2017-11-21,-0.005674297,0.005876659
2017-11-22,0.003198029,0.002530118
2017-11-24,-0.000556739,0.003324433
2017-11-27,-0.008460578,-0.003430157
2017-11-28,-0.00333386,0.00744594
2017-11-29,-0.000707074,0.001266553
2017-11-30,0.006370006,0.00084956
2017-12-01,0.00357691,-0.002000804
2017-12-04,-0.013437567,0.002549818
2017-12-05,0.001745248,-0.005638281
2017-12-06,0.004861328,-0.00498139
2017-12-07,-0.004886149,0.00357287
2017-12-08,-0.001976688,0.001123893
2017-12-11,0.001439406,0.000243522
2017-12-12,-0.003741102,-0.003358531
2017-12-13,0.004951116,0.002541571
2017-12-14,-0.003076747,-0.004347547
2017-12-15,0.006476874,0.006820694
2017-12-18,-0.001762467,0.007072609
2017-12-19,-0.008020507,-0.005481778
2017-12-20,0.001845564,0.002235867
2017-12-21,0.008844205,0.003090813
2017-12-22,-0.000844149,0.000511382
2017-12-26,-0.007739537,0.0025764
2017-12-27,0.001045807,-0.000623762
2017-12-28,-0.001346224,0.002254938
2017-12-29,0.002356482,-0.00547854
2018-01-02,0.001253968,0.017221529
2018-01-03,-0.000890206,0.008175071
2018-01-04,-0.000914083,0.004294278
2018-01-05,-0.003839264,0.006404972
2018-01-08,0.00165341,0.000657794
2018-01-09,-0.001004072,-0.002090586
2018-01-10,0.003566584,-0.000224301
2018-01-11,-0.005614377,0.016898194
2018-01-12,-0.000875068,0.00241147
2018-01-16,0.003931274,-0.009532993
2018-01-17,-0.000311872,0.007632019
2018-01-18,0.000775624,-0.003682942
2018-01-19,-0.001066513,0.007944462
2018-01-22,0.000156853,0.007070971
2018-01-23,0.002181725,0.002544018
2018-01-24,-0.00107858,-0.003519544
2018-01-25,-0.002320523,-0.001102799
2018-01-26,-0.003965589,0.00700243
2018-01-29,-0.006037135,-0.006815733
2018-01-30,0.000134562,-0.00989228
2018-01-31,-0.001455031,-0.001123971
2018-02-01,-0.004298858,0.003629333
2018-02-02,-0.004187204,-0.020496706
2018-02-05,-0.0017227,-0.031101421
2018-02-06,0.007653278,0.009903333
2018-02-07,-0.001484515,0.001598231
2018-02-08,-0.005913414,-0.025095422
2018-02-09,-0.003010948,0.000756393
2018-02-12,0.014103604,0.012201197
2018-02-13,-0.002734645,0.005228077
2018-02-14,0.015204574,0.017153331
2018-02-15,0.001884333,0.009241938
2018-02-16,0.003043634,0.002157599
2018-02-20,0.002391016,-0.007278626
2018-02-21,-0.003133943,0.003354964
2018-02-22,0.002146426,-1.00E-05
2018-02-23,0.000155061,0.010246631
2018-02-26,-0.001838904,0.005430404
2018-02-27,-0.00208138,-0.01195963
2018-02-28,0.011080365,-0.012156202
2018-03-01,0.005933126,-0.00660065
2018-03-02,-0.002550587,0.011273648
2018-03-05,-2.06E-05,0.008181287
2018-03-06,-0.001750218,0.005610563
2018-03-07,-0.002392086,0.005219658
2018-03-08,0.003884123,0.003401528
2018-03-09,0.000631192,0.012335655
2018-03-12,-0.000235629,0.00188398
2018-03-13,0.004258261,-0.003630831
2018-03-14,-0.002187202,-0.004547575
2018-03-15,-0.009778754,-0.001499441
2018-03-16,-0.006399447,0.005485557
2018-03-19,0.001287579,-0.00839388
2018-03-20,0.002692919,-0.004031418
2018-03-21,0.002112317,0.005038681
2018-03-22,-0.005549662,-0.016940275
2018-03-23,-0.001381716,-0.016363057
2018-03-26,-0.003097423,0.017332688
2018-03-27,-0.006586335,-0.01521655
2018-03-28,0.000705213,-0.003533876
2018-03-29,0.006052511,0.00945711
2018-04-02,-0.01323258,-0.017412373
2018-04-03,-0.005029599,0.005673845
2018-04-04,0.014715316,0.009249346
2018-04-05,0.000217815,0.004817699
2018-04-06,-0.009878228,-0.01151373
2018-04-09,0.004021382,-0.001482751
2018-04-10,0.013013754,0.014539021
2018-04-11,0.008156373,0.001201554
2018-04-12,0.00571916,0.002632076
2018-04-13,-0.000710055,0.000532968
2018-04-16,-0.000853088,0.007382507
2018-04-17,0.004400988,0.0072948
2018-04-18,-0.005931609,0.002205001
2018-04-19,0.006709567,-0.005309396
2018-04-20,0.002837136,-0.004502436
2018-04-23,0.005675255,-0.003901595
2018-04-24,0.004872522,-0.006742407
2018-04-25,-0.000113137,-0.001679056
2018-04-26,-0.003238127,0.005542555
2018-04-27,-0.002001421,-0.000781649
2018-04-30,-0.002609247,-0.008726475
2018-05-01,0.001589185,0.002105985
2018-05-02,0.005558238,0.001318636
2018-05-03,0.008959776,-0.002613701
2018-05-04,0.000648017,0.00840419
2018-05-07,0.006150048,0.003798224
2018-05-08,-0.001733255,0.001310064
2018-05-09,-0.001570997,0.007849531
2018-05-10,0.006755276,0.001453966
2018-05-11,0.000357574,0.000281329
2018-05-14,0.000914857,0.001634844
2018-05-15,-0.001134764,-0.001138815
2018-05-16,-0.002326458,0.003340813
2018-05-17,-0.006949258,0.005204874
2018-05-18,0.002557376,-0.002496363
2018-05-21,-0.003092316,0.004923905
2018-05-22,0.011233874,-0.005628173
2018-05-23,-0.002093169,0.001962477
2018-05-24,0.001075439,-0.001121191
2018-05-25,-0.001141861,-0.001605096
2018-05-29,-0.000179117,-0.005536785
2018-05-30,-0.000132106,0.011756367
2018-05-31,0.003673059,-0.004673046
2018-06-01,-0.003979415,0.007211957
2018-06-04,0.002113144,-0.000335021
2018-06-05,0.002242759,0.004887213
2018-06-06,-0.009099605,0.004958154
2018-06-07,0.008275051,-0.002454723
2018-06-08,-0.001352984,0.001202425
2018-06-11,-0.00074064,0.001699935
2018-06-12,0.000267329,0.001419229
2018-06-13,0.003277117,-0.004321887
2018-06-14,-0.003715337,0.009454392
2018-06-15,-0.004124594,-2.86E-05
2018-06-18,-0.003791704,-0.000293455
2018-06-19,-0.00688932,-4.77E-05
2018-06-20,0.00331644,0.006758408
2018-06-21,0.004609618,-0.009595744
2018-06-22,-0.003196592,0.003372783
2018-06-25,-0.000359738,-0.015440504
2018-06-26,0.00364526,0.007186385
2018-06-27,0.012901026,-0.018137458
2018-06-28,0.001491635,-0.000416385
2018-06-29,0.002801893,0.001937301
2018-07-02,-0.000747039,0.002092636
2018-07-03,6.02E-05,0.005307139
2018-07-05,-0.003566009,0.007693195
2018-07-06,-0.000731252,0.005459421
2018-07-09,0.011006485,0.005512815
2018-07-10,-0.003640145,-0.003928501
2018-07-11,0.001984624,-0.007462534
2018-07-12,-0.002781838,0.004078278
2018-07-13,-0.003195746,0.001622054
2018-07-16,0.000977454,-0.006062388
2018-07-17,-0.0022631,0.001961188
2018-07-18,-0.000997703,0.001797774
2018-07-19,0.00115852,0.002503193
2018-07-20,-0.004347727,-0.001045672
2018-07-23,-0.001495341,0.002133052
2018-07-24,-0.004024088,-0.004878025
2018-07-25,-0.008558282,0.003414671
2018-07-26,0.002569358,0.005584184
2018-07-27,-0.005066456,-0.011982963
2018-07-30,-0.002779002,-0.004493989
2018-07-31,0.007366126,0.006082862
2018-08-01,0.006177928,-0.002941898
2018-08-02,-0.000459388,0.004759236
2018-08-03,-0.003656188,0.002816714
2018-08-06,0.000528969,0.000285364
2018-08-07,0.00020669,-0.001330199
2018-08-08,0.008429057,-0.001811584
2018-08-09,0.003474401,0.00055047
2018-08-10,-0.000589838,-0.004511035
2018-08-13,-0.004066215,-0.006648327
2018-08-14,-0.001911786,0.006519248
2018-08-15,-0.007929607,-0.01062228
2018-08-16,0.00384524,0.007767529
2018-08-17,-0.000514211,0.003612478
2018-08-20,0.001309651,0.00483674
2018-08-21,0.002225952,0.004600413
2018-08-22,0.007844598,0.00179181
2018-08-23,-0.004902729,-0.001646209
2018-08-24,0.000648038,0.002827721
2018-08-27,-0.000677849,0.001446832
2018-08-28,-0.004256937,0.000831006
2018-08-29,-0.002433559,0.003543247
2018-08-30,-0.002636202,-0.001223832
2018-08-31,0.004276901,0.00415079
2018-09-04,-0.000859596,-0.002849565
2018-09-05,0.008809223,-0.003618687
2018-09-06,0.005271875,-0.00684146
2018-09-07,-0.00216342,-0.001500404
2018-09-10,-0.004582107,0.002830226
2018-09-11,0.001603823,0.004713503
2018-09-12,0.002799477,-0.001785693
2018-09-13,0.003059381,-0.000294959
2018-09-14,0.000476907,0.001237234
2018-09-17,-0.00506416,-0.003158064
2018-09-18,0.00188164,0.003474959
2018-09-19,0.014688319,-0.001395515
2018-09-20,0.011698947,0.007724799
2018-09-21,-0.004860054,-0.003113668
2018-09-24,0.012860484,-0.003643152
2018-09-25,0.00199292,0.000332483
2018-09-26,0.001034454,-0.0031702
2018-09-27,0.003262266,-0.001825414
2018-09-28,-0.000192387,-0.001974548
2018-10-01,-0.002388238,-0.001318846
2018-10-02,0.001832547,-0.006588585
2018-10-03,-0.000525842,0.006670061
2018-10-04,0.000143699,-0.013089263
2018-10-05,-0.003506298,-0.007022254
2018-10-08,-0.004039739,-0.005824509
2018-10-09,-0.010404844,-1.23E-06
2018-10-10,-0.002851124,-0.025833273
2018-10-11,0.004698311,-0.016033076
2018-10-12,0.016796267,0.00503754
2018-10-15,-0.011152028,0.001695007
2018-10-16,0.021949502,0.018629826
2018-10-17,0.000479457,-0.005467945
2018-10-18,-0.003965706,-0.011887073
2018-10-19,-0.00959278,-0.01030167
2018-10-22,0.000625426,-0.006951423
2018-10-23,-0.001661953,-0.009046266
2018-10-24,-0.018936201,-0.026469773
2018-10-25,0.012553624,0.014106996
2018-10-26,-0.000611075,-0.009695608
2018-10-29,-0.014957012,-0.008411795
2018-10-30,0.005737193,0.009361064
2018-10-31,0.02215101,0.006853501
2018-11-01,0.028358657,0.019114252
2018-11-02,0.003611128,-0.001045599
2018-11-05,0.008879883,-0.000329614
2018-11-06,-0.001619831,0.004327371
2018-11-07,0.003824713,0.014371353
2018-11-08,0.000806433,0.000228224
2018-11-09,0.008068669,-0.013437231
2018-11-12,0.007258104,-0.015427811
2018-11-13,-0.007843165,-0.001947183
2018-11-14,0.003043361,-0.009249604
2018-11-15,0.050735337,0.008929962
2018-11-16,0.000232667,0.002852371
2018-11-19,-0.002181977,-0.017075635
2018-11-20,-0.000245716,-0.014343437
2018-11-21,0.015158647,0.011557626
2018-11-23,-0.004997207,0.001175301
2018-11-26,0.003659349,0.004545556
2018-11-27,-0.012634742,-0.006782712
2018-11-28,-0.000423976,0.020121502
2018-11-29,0.021650058,-0.002446644
2018-11-30,-0.009995705,0.002493862
2018-12-03,0.004465234,0.009465377
2018-12-04,0.000822402,-0.03195324
2018-12-06,-0.006886279,-0.003115934
2018-12-07,0.003689674,-0.01553484
2018-12-10,-0.016155599,-0.004269721
2018-12-11,-0.008390511,-0.002542153
2018-12-12,0.002048107,0.006320634
2018-12-13,-0.012556015,-0.010407793
2018-12-14,-0.007552062,-0.013573754
2018-12-17,0.001624207,-0.025079806
2018-12-18,-0.004326099,-0.007642114
2018-12-19,-0.010074112,-0.014649821
2018-12-20,-0.026095104,-0.023792896
2018-12-21,-0.017887519,-0.021635572
2018-12-24,-0.003937814,-0.014744973
2018-12-26,0.022749911,0.030822304
2018-12-27,0.001570636,0.000493578
2018-12-28,0.014664008,0.011663716
2018-12-31,0.006768125,0.005743146
2019-01-02,0.050342244,0.018022013
2019-01-03,0.015246095,-0.011791854
2019-01-04,0.017621919,0.030509176
2019-01-07,0.014748203,0.016942369
2019-01-08,0.010824928,0.010478993
2019-01-09,0.000213723,0.009657619
2019-01-10,0.003086729,0.003365554
2019-01-11,-0.005111922,0.003884648
2019-01-14,-0.005641996,-0.006659067
2019-01-15,0.00036905,0.007277294
2019-01-16,-0.001422598,0.004469489
2019-01-17,-0.000851061,0.004453704
2019-01-18,-0.004570147,0.010387499
2019-01-22,0.004236245,-0.011538925
2019-01-23,0.009547709,-0.002803796
2019-01-24,-0.002755338,0.005871118
2019-01-25,0.0003843,0.010659235
2019-01-28,-0.009026213,-0.003804746
2019-01-29,0.005380469,-0.000803836
2019-01-30,0.004866355,0.011322102
2019-01-31,-0.001332881,0.009742696
2019-02-01,0.002912079,0.002222054
2019-02-04,0.008289009,0.007477143
2019-02-05,0.002152927,0.002909874
2019-02-06,-0.002995348,-0.002425585
2019-02-07,0.001075508,-0.007911934
2019-02-08,-0.003929691,-0.000460667
2019-02-11,-0.002686415,0.004897576
2019-02-12,0.001135643,0.011233782
2019-02-13,5.85E-05,0.001785581
2019-02-14,0.002285451,-0.002618262
2019-02-15,-0.001310272,0.009945755
2019-02-19,0.001754893,0.00637739
2019-02-20,-6.70E-06,0.001217533
2019-02-21,-0.000165897,-0.000913868
2019-02-22,0.002395216,0.008799267
2019-02-25,0.009833902,-0.000967664
2019-02-26,0.005112463,-0.002075339
2019-02-27,0.001214398,0.000502562
2019-02-28,0.003553271,-0.002876574
2019-03-01,-0.000712855,0.010077359
2019-03-04,-0.002931446,0.002060378
2019-03-05,0.004098145,-0.002190221
2019-03-06,-0.001875579,-0.015984306
2019-03-07,-0.001560051,-0.003297538
2019-03-08,0.007106013,-0.002993058
2019-03-11,6.95E-05,0.012870953
2019-03-12,0.0043942,0.002796914
2019-03-13,-0.006888864,0.003846574
2019-03-14,-0.010809807,0.007894298
2019-03-15,0.001960486,0.003872847
2019-03-18,0.003461265,0.013355861
2019-03-19,-0.002133059,-0.000504268
2019-03-20,-0.009166865,0.001008675
2019-03-21,3.46E-05,0.004713634
2019-03-22,0.002514159,-0.020948584
2019-03-25,0.000972812,-0.002057886
2019-03-26,0.005454727,0.005613922
2019-03-27,0.008395202,-0.004457038
2019-03-28,0.009931762,0.005775298
2019-03-29,-0.000867786,0.004575618
2019-04-01,0.008159091,0.007257419
2019-04-02,0.003776243,-0.000413145
2019-04-03,-0.003336864,0.000286916
2019-04-04,-0.003597195,0.003265111
2019-04-05,0.001518747,0.00930558
2019-04-08,0.003760896,0.000217671
2019-04-09,0.012012423,-0.011639078
2019-04-10,-0.004221412,0.00963221
2019-04-11,0.001704816,-0.001567603
2019-04-12,-0.005500903,0.00450445
2019-04-15,-0.004331257,-0.004571654
2019-04-16,-0.006944698,0.002899425
2019-04-17,-0.010301027,-0.005228156
2019-04-18,-0.000587916,-0.001229191
2019-04-22,0.000676563,-0.001935707
2019-04-23,0.004969499,0.009621574
2019-04-24,0.001095197,0.000399186
2019-04-25,0.000682465,-0.007247458
2019-04-26,0.002981138,0.005255642
2019-04-29,0.005207921,0.00282934
2019-04-30,-0.002943876,-0.00156965
2019-05-01,9.37E-05,-0.007358031
